Ch_1,Ch_2,Ch_3,Ch_4,Sample
-1.965,-5.4913,-5.4253,-9.8125,5055
-6.1086,-17.983,-16.226,-15.195,5056
3.8315,-9.5693,-6.2491,-3.6182,5057
0.17826,-17.359,-5.0727,-0.6477,5058
3.1099,-13.739,-0.82532,-0.85518,5059
1.4376,-18.559,-14.129,-13.795,5060
13.793,0.34808,-6.8785,-5.3904,5061
-2.0156,-18.835,-19.681,-22.869,5062
0.87912,-11.155,-15.048,-19.275,5063
0.13994,-16.929,-13.527,-13.407,5064
15.15,-6.5645,8.3406,9.6253,5065
8.8046,-3.2653,7.4742,8.261,5066
-3.2267,-17.541,-3.7347,-3.1937,5067
-8.0983,-19.654,-15.865,-15.743,5068
1.6056,-14.11,-5.7024,-4.2785,5069
23.046,4.6471,20.552,22.952,5070
2.8914,-21.8,6.3694,12.072,5071
14.147,-9.178,14.7,15.6,5072
32.331,15.731,14.135,6.7493,5073
37.392,22.629,12.822,8.1919,5074
16.639,-4.4402,-1.4782,-1.0163,5075
18.443,11.959,5.509,2.9136,5076
7.5367,0.15358,-6.86,-9.9289,5077
2.2925,2.6881,-10.685,-12.705,5078
-10.773,-8.7116,-18.511,-22.3,5079
-3.086,2.6147,-10.151,-21.754,5080
-10.334,-6.1891,-23.102,-27.979,5081
-12.014,-9.6681,-20.66,-20.773,5082
-5.7112,-8.053,-13.891,-13.879,5083
2.2189,-4.3088,-6.4197,-6.679,5084
7.5865,-4.5901,-0.12287,-3.5695,5085
3.1931,-12.594,-4.0374,-3.3975,5086
10.984,1.0501,-3.9655,-2.9074,5087
7.051,-7.0808,-13.608,-13.341,5088
15.638,11.792,-2.8133,-0.3029,5089
11.88,1.6377,-5.8398,-5.659,5090
10.657,-0.64426,-6.8409,-2.9437,5091
-1.1729,-3.048,-17.425,-8.9224,5092
-14.531,-11.779,-24.667,-16.725,5093
-21.101,-23.944,-29.797,-21.887,5094
-10.114,-1.141,-14.059,-18.264,5095
-4.0285,4.5502,-3.4764,-5.6239,5096
3.4249,8.4446,9.9005,7.3953,5097
-8.1272,-3.0336,-1.2119,-2.1483,5098
-7.8402,-4.2137,-5.4592,-1.1959,5099
0.31404,7.217,-3.1737,1.3926,5100
-0.60414,11.408,-4.6698,-1.5216,5101
-4.12,2.9602,-7.1378,-1.7283,5102
-10.435,7.913,-14.692,-11.247,5103
-22.073,-3.6024,-32.709,-29.583,5104
-7.4637,8.6327,-18.56,-14.243,5105
-10.511,1.7886,-16.341,-15.705,5106
-19.746,-6.3002,-19.323,-20.54,5107
-17.279,-5.5005,-16.034,-15.841,5108
-13.354,-9.1676,-4.965,-3.8322,5109
-15.547,-6.4242,-5.1539,-10.361,5110
1.987,14.959,1.4746,-6.8904,5111
-2.5951,12.909,2.0607,-9.3001,5112
-15.688,-9.3333,-3.5107,-16.093,5113
-2.5237,8.3933,6.4252,-2.949,5114
-5.7069,7.6797,2.7792,-4.663,5115
-9.1686,7.1697,2.8856,-4.6891,5116
-17.667,-7.6029,-6.0327,-12.491,5117
1.9523,14.339,12.524,1.8242,5118
-1.1557,0.83124,8.0117,-1.8866,5119
-4.5955,7.2586,8.2947,2.564,5120
-20.488,-3.071,-8.7835,-15.948,5121
-14.967,-2.0051,-0.27378,-11.204,5122
-31.796,-17.962,-17.434,-22.759,5123
-21.349,-6.5466,-10.794,-10.782,5124
-8.9899,-0.8957,-1.4228,-2.0959,5125
-16.14,-4.7404,-9.1239,-11.181,5126
-10.812,5.2912,-4.2389,-4.7162,5127
-7.5919,3.7404,-6.6704,-5.8644,5128
-2.02,10.333,-1.6278,-4.162,5129
-7.2495,1.5289,-0.10469,-2.6373,5130
-3.1663,11.777,0.88458,4.4273,5131
-6.5417,-0.098199,-5.2152,-3.1114,5132
-0.7938,6.449,3.2301,-0.79121,5133
-9.8257,-4.4301,-9.7935,-11.843,5134
-7.1806,3.3628,-5.6094,-9.6215,5135
-11.34,-3.0808,-4.1614,-11.521,5136
-2.2211,8.8027,2.9368,-2.4457,5137
2.1762,9.0491,-5.1169,-8.3647,5138
3.4536,10.916,-0.41303,-8.4593,5139
-0.28175,9.2892,1.2765,-8.7255,5140
9.21,19.302,3.6586,-5.6101,5141
-1.5986,9.7153,-9.2358,-17.418,5142
3.7507,12.698,2.8109,-3.1033,5143
4.5211,13.47,10.775,5.8958,5144
-11.858,-6.355,5.1948,-0.24571,5145
-2.2479,5.2901,21.28,16.965,5146
-4.4347,-5.0009,23.44,19.057,5147
10.204,7.6788,43.156,40.914,5148
12.746,-3.7903,42.526,47.932,5149
10.748,0.96043,41.79,43.742,5150
8.3347,-0.88,36.116,39.014,5151
18.727,8.4524,38.017,40.992,5152
22.243,9.8182,40.332,40.992,5153
37.199,22.536,53.326,51.739,5154
15.35,-8.8561,26.87,28.514,5155
31.352,13.107,43.097,43.103,5156
25.627,9.3923,39.716,30.872,5157
-5.2694,-27.962,22.21,14.333,5158
12.871,14.413,25.251,18.955,5159
10.789,15.016,7.3123,-1.0941,5160
0.49005,1.0381,8.7041,2.2434,5161
1.4397,4.6778,4.6014,1.8969,5162
-3.7366,0.9228,-6.9844,-5.7363,5163
-1.4038,0.27846,-10.758,-1.7097,5164
7.544,14.367,-4.2888,4.5426,5165
2.5734,2.9758,-5.8172,3.8521,5166
25.996,34.481,11.985,17.704,5167
11.171,16.394,-4.6636,-3.7914,5168
6.4469,9.7224,-3.4729,-3.2845,5169
2.0696,1.6186,0.017396,4.1171,5170
-4.8198,4.5816,-1.9125,-0.3439,5171
-22.47,-9.5485,-25.031,-25.149,5172
-10.899,2.241,-21.968,-18.687,5173
-23.963,-0.41302,-43.188,-37.982,5174
-37.395,-15.305,-56.089,-49.573,5175
-20.876,5.4888,-32.639,-27.684,5176
-23.332,-4.8003,-33.437,-24.338,5177
-18.337,1.4648,-38.649,-26.168,5178
-11.903,3.5744,-28.267,-13.337,5179
-1.9492,10.795,-1.732,7.5856,5180
-5.4158,-2.4396,-1.8908,2.2952,5181
9.8347,14.279,11.524,17.714,5182
5.7881,4.5857,8.8066,14.608,5183
9.4286,8.37,17.256,15.822,5184
2.237,-6.0574,7.4429,5.9224,5185
11.03,6.972,13.268,8.4187,5186
5.606,3.351,7.8685,1.3068,5187
5.8628,0.84348,6.3377,2.9686,5188
1.9627,-4.5805,5.6524,-1.6652,5189
8.0744,-1.0337,17.093,8.1638,5190
14.489,6.94,18.847,14.354,5191
10.478,-0.42808,8.244,8.2921,5192
-1.8478,-0.51835,-7.3542,-4.6643,5193
-18.652,-14.612,-21.652,-16.932,5194
-5.0087,-2.5704,-4.4991,-4.7932,5195
-15.434,-22.555,-17.009,-17.671,5196
-4.8724,-3.7325,-10.085,-12.787,5197
-2.3995,-3.873,-6.5072,-12.828,5198
-19.692,-20.039,-12.382,-16.44,5199
-15.21,-12.371,-22.638,-23.409,5200
13.66,25.098,-8.8839,-11.271,5201
-7.1649,-3.2845,-15.877,-12.637,5202
-3.5616,-5.7945,-5.3546,0.44937,5203
-10.397,-18.831,-11.93,-2.1336,5204
-5.5259,-13.206,2.461,13.785,5205
6.84,0.86105,15.439,26.229,5206
-2.7552,-11.813,7.2279,17.923,5207
-7.5405,-10.54,8.0075,13.037,5208
-10.938,-16.315,3.2909,5.0915,5209
-5.3126,-5.8614,4.12,2.0916,5210
-8.2735,-13.616,-5.968,-4.6847,5211
0.96894,3.022,-3.7442,-3.7605,5212
-5.4105,-8.9026,-12.86,-11.855,5213
-4.4502,-0.40622,-7.9848,-8.1356,5214
-27.679,-25.382,-34.747,-33.666,5215
-10.617,-10.972,-16.105,-16.569,5216
-4.7828,-10.935,-13.327,-14.983,5217
-10.781,-12.595,-17.962,-15.233,5218
-2.8747,-4.8041,-10.436,-9.719,5219
0.34162,-1.1529,-8.4967,-7.9955,5220
-12.769,-10.385,-15.609,-16.373,5221
-12.287,-11.956,-12.194,-16.312,5222
0.097938,-1.6429,-0.071048,-0.74377,5223
11.944,-1.1431,10.705,9.2242,5224
16.215,1.5766,20.185,15.609,5225
14.2,-6.303,21.865,19.812,5226
11.165,-3.5144,20.056,17.437,5227
7.7484,-7.8323,15.312,16.434,5228
20.692,9.2432,23.691,26.731,5229
-1.4409,-12.774,-6.8955,-5.4156,5230
2.9088,0.81093,-2.0143,-1.4599,5231
-6.5095,-12.475,-11.57,-7.1936,5232
-9.3422,-3.4219,-20.717,-15.647,5233
-15.221,-8.8165,-27.941,-27.894,5234
-5.1688,-5.2023,-17.216,-16.322,5235
-12.836,-10.87,-19.443,-17.372,5236
-13.822,-9.8791,-14.888,-14.161,5237
-9.8341,-3.4378,-13.716,-12.787,5238
1.1175,0.24714,-8.6233,-8.043,5239
23.537,14.875,12.732,14.573,5240
13.046,-0.39475,10.589,17.371,5241
5.7153,6.6092,8.6777,16.829,5242
0.90115,-3.9608,1.0218,5.3774,5243
6.6977,3.0136,1.5699,1.7055,5244
-4.005,-4.2237,-10.1,-9.3214,5245
5.606,8.7961,-0.5477,2.1376,5246
0.24017,-3.166,-4.3638,-3.0878,5247
1.6645,6.6685,6.13,1.9648,5248
-5.8705,0.91186,6.2429,3.0835,5249
1.8437,5.4248,19.712,16.802,5250
9.9092,2.8791,29.243,26.686,5251
11.801,5.3859,35.951,32.71,5252
2.4482,0.74737,27.433,22.411,5253
-8.0885,-8.471,12.572,10.407,5254
-3.8398,-3.1638,7.4254,5.0456,5255
7.2048,4.3173,12.986,6.7774,5256
15.18,14.106,27.144,12.131,5257
22.751,10.855,39.654,25.165,5258
16.55,18.748,23.888,18.875,5259
-7.1453,3.1552,-11.378,-9.869,5260
-0.10255,15.549,-2.2617,-3.6883,5261
-7.8356,-2.313,-5.814,-7.2553,5262
6.0936,10.502,21.899,21.75,5263
10.294,5.693,19.2,25.336,5264
6.2817,5.061,5.7037,11.661,5265
-2.9139,1.3913,1.8067,2.1587,5266
1.9983,8.8189,9.6708,10.903,5267
1.6021,7.2279,9.4485,10.563,5268
2.7852,7.5991,10.777,11.699,5269
1.6324,3.3109,6.7265,8.4757,5270
2.9782,0.83365,7.7891,10.081,5271
10.925,15.035,13.202,15.984,5272
6.6897,6.7608,10.038,10.348,5273
8.6801,14.388,20.077,21.126,5274
11.345,10.088,22.304,26.858,5275
17.084,18.332,26.252,29.965,5276
10.745,5.5119,17.531,27.731,5277
21.511,18.496,28.135,36.201,5278
7.9303,6.275,10.164,14.131,5279
5.904,7.8126,4.5073,5.5421,5280
8.5617,5.3074,-1.881,3.5679,5281
18.182,25.475,12.743,20.874,5282
12.993,14.141,10.37,15.791,5283
3.6001,-4.5991,-0.65412,1.7598,5284
7.7274,-2.7893,12.771,13.748,5285
17.077,5.289,32.189,33.318,5286
22.949,12.055,43.281,40.048,5287
28.376,11.026,45.777,40.574,5288
20.821,13.937,33.485,35.259,5289
11.976,9.5993,21.113,25.943,5290
8.9612,15.956,13.923,16.562,5291
-15.922,-12.877,-14.127,-9.8307,5292
-1.2446,1.1207,-6.8561,-6.0749,5293
-5.5624,-10.475,-11.865,-9.3164,5294
-3.426,-1.2122,-3.5214,-6.0911,5295
9.8785,3.5759,5.5519,5.9858,5296
23.552,15.668,22.401,22.995,5297
8.3552,0.47719,3.6929,3.7208,5298
8.7146,6.8455,11.224,9.3991,5299
-2.7831,0.8203,4.6366,4.3938,5300
-15.919,-8.3478,-10.12,-2.1461,5301
-23.035,-11.685,-20.424,-12.335,5302
-32.202,-26.377,-34.017,-24.475,5303
-28.234,-15.733,-28.984,-25.204,5304
-25.367,-19.979,-29.601,-29.907,5305
-24.399,-23.334,-18.573,-17.719,5306
-18.138,-5.6809,-23.609,-23.845,5307
10.609,25.659,-11.37,-16.562,5308
6.6345,1.3379,1.7823,0.087856,5309
5.1713,6.6913,6.0809,3.4649,5310
-11.859,-12.074,-18.41,-14.988,5311
3.1034,6.8284,-2.5993,-0.19071,5312
-10.693,-10.338,-20.373,-24.642,5313
-10.979,-8.4209,-18.694,-23.957,5314
-5.7485,-6.309,-14.528,-20.879,5315
-7.0473,-5.0495,-18.867,-23.159,5316
1.827,0.48599,-10.98,-13.855,5317
-2.3638,-10.271,-15.025,-14.732,5318
-12.884,-11.884,-19.178,-20.046,5319
-11.166,-18.197,-9.8511,-15.976,5320
-3.9497,-6.3073,-4.8678,-11.055,5321
-8.0819,-18.658,-15.55,-16.395,5322
1.7129,-10.395,-5.646,-4.9095,5323
-1.9098,-18.005,-4.3301,-1.8737,5324
0.85314,-14.565,-0.16881,-2.1901,5325
-0.77825,-19.187,-13.313,-15.041,5326
11.401,-0.45595,-6.1587,-6.7541,5327
-4.3706,-19.441,-18.799,-24.137,5328
-1.6592,-11.928,-14.264,-20.677,5329
-2.3647,-17.51,-12.583,-14.7,5330
12.473,-7.2807,9.2024,8.2002,5331
6.1299,-3.8384,8.4697,6.9421,5332
-6.0448,-18.166,-2.7799,-4.63,5333
-10.975,-20.231,-14.839,-17.108,5334
-1.3628,-14.622,-4.6511,-5.7238,5335
19.94,4.0512,21.59,21.532,5336
-0.21995,-22.161,7.5363,10.632,5337
10.794,-9.7991,15.742,14.117,5338
29.079,15.568,15.437,5.3273,5339
33.767,21.978,13.845,6.6281,5340
13.245,-4.3707,-0.04011,-2.4194,5341
14.518,11.262,6.4922,1.2555,5342
4.0059,0.49973,-5.2556,-11.283,5343
-1.9629,1.9394,-9.7606,-14.47,5344
-14.434,-8.0506,-16.725,-23.591,5345
-7.7,1.8037,-9.3015,-23.643,5346
-14.132,-5.1695,-21.128,-29.197,5347
-17.005,-10.522,-19.895,-22.792,5348
-9.6802,-6.6816,-11.734,-15.026,5349
-3.1871,-5.208,-5.7625,-8.8525,5350
3.452,-2.8193,2.2131,-4.6466,5351
-2.6352,-13.499,-3.4828,-5.7241,5352
6.6508,3.215,-1.4566,-3.917,5353
0.79648,-7.9505,-13.151,-15.813,5354
11.076,14.352,-0.15197,-1.2586,5355
5.2012,0.86168,-5.454,-8.2598,5356
5.8407,2.3073,-4.0369,-3.848,5357
-8.2776,-3.6741,-17.088,-11.632,5358
-19.652,-8.4615,-21.76,-17.6,5359
-28.621,-24.341,-29.484,-24.683,5360
-22.153,-13.072,-20.541,-19.875,5361
-14.981,-6.2196,-19.92,-23.442,5362
-6.6023,6.0583,-15.301,-16.105,5363
-4.6557,9.1403,-15.643,-14.088,5364
9.8263,14.368,-3.603,0.7909,5365
12.301,15.687,4.4592,7.9938,5366
-0.66026,-2.6849,-4.0092,-0.99484,5367
-3.0283,2.7487,-8.1546,-4.1113,5368
-3.8021,-5.0043,-18.066,-13.379,5369
1.3977,0.58892,-16.525,-8.6852,5370
-18.033,-18.079,-31.674,-22.483,5371
-4.6605,6.2867,-11.031,-8.1832,5372
-6.3329,0.28952,-9.6981,-9.743,5373
-8.0674,-5.3385,-6.7909,-10.997,5374
-1.1256,-7.9201,3.787,-2.844,5375
17.312,9.1119,29.192,22.944,5376
26.624,9.8352,43.403,34.169,5377
31.9,15.685,49.781,44.158,5378
18.617,10.406,33.577,31.541,5379
16.567,8.6827,28.252,21.418,5380
14.661,13.853,23.272,19.724,5381
13.103,9.437,18.756,24.852,5382
4.1289,-5.4826,10.532,21.703,5383
6.3933,1.0736,12.364,19.651,5384
10.256,15.874,14.273,15.48,5385
-15.457,-12.736,-11.288,-5.098,5386
-3.0293,6.2033,-1.1023,8.0661,5387
1.318,0.055639,4.0477,8.4382,5388
11.248,14.504,20.949,21.192,5389
2.9652,10.28,15.129,17.275,5390
17.004,28.438,27.28,28.209,5391
2.5063,9.5461,2.6209,4.7902,5392
1.715,11.103,-0.2737,5.9283,5393
5.0074,15.28,3.2746,15.154,5394
-5.5164,11.377,-8.6146,3.5278,5395
-15.338,6.6647,-22.575,-10.556,5396
-24.139,-2.7012,-34.271,-22.903,5397
-33.26,-5.4953,-40.497,-31.194,5398
-27.193,1.6658,-34.503,-26.578,5399
-28.663,-7.1877,-26.608,-22.626,5400
-47.318,-32.741,-34.892,-35.134,5401
-1.2353,28.413,-2.2022,-8.2262,5402
16.844,44.472,11.769,10.661,5403
8.5757,34.705,23.912,18.267,5404
-4.5075,10.994,16.621,10.922,5405
2.7834,27.818,24.478,19.464,5406
-5.849,21.15,16.69,8.1009,5407
-9.7055,18.828,8.4135,1.6989,5408
-19.771,6.8002,-3.0595,-5.0833,5409
-34.764,-0.95626,-20.22,-15.533,5410
-44.947,-4.2723,-38.881,-32.35,5411
-41.566,5.2503,-36.812,-32.957,5412
-46.014,5.6872,-40.183,-36.908,5413
-24.747,14.782,-18.425,-15.931,5414
-4.0131,28.864,8.6567,7.0188,5415
-14.845,20.368,8.477,8.6923,5416
-8.4492,33.332,18.687,16.992,5417
-20.303,20.01,10.266,5.2435,5418
-25.471,19.371,2.0995,-0.88704,5419
-28.186,6.0484,-4.5964,-6.5376,5420
-8.0725,38.401,20.478,13.733,5421
-13.366,32.823,16.916,9.7883,5422
-19.649,29.227,14.219,3.505,5423
-31.339,19.725,-4.8701,-15.761,5424
-30.004,26.885,-10.476,-15.115,5425
-28.318,32.686,-13.542,-11.538,5426
-28.8,36.767,-14.045,-10.32,5427
-35.862,30.433,-22.576,-17.997,5428
-33.299,33.596,-16.796,-9.1872,5429
-37.651,32.711,-18.735,-10.902,5430
-33.164,27.693,-15.555,-8.6917,5431
-24.778,39.821,-9.2741,-0.79699,5432
-54.561,13.031,-35.791,-24.791,5433
-49.495,28.35,-21.305,-12.735,5434
-50.508,24.31,-25.44,-16.883,5435
-47.245,26.506,-30.915,-25.805,5436
-43.744,29.293,-30.82,-26.758,5437
-41.637,39.19,-26.152,-25.957,5438
-46.174,26.139,-26.387,-34.673,5439
-38.782,39.13,-14.6,-25.264,5440
-45.911,35.799,-31.725,-38.354,5441
-26.57,51.46,-15.213,-17.269,5442
-34.049,42.737,-16.133,-18.968,5443
-42.887,32.595,-24.231,-32.76,5444
-44.67,37.464,-18.061,-24.203,5445
-43.021,35.276,-13.118,-16.302,5446
-38.219,43.923,-17.483,-17.201,5447
-42.415,39.675,-21.837,-18.215,5448
-41.117,45.012,-17.463,-9.2335,5449
-52.232,33.08,-27.797,-16.071,5450
-30.672,66.494,-7.5236,-0.42388,5451
-46.606,49.333,-22.126,-18.756,5452
-46.69,49.984,-21.764,-23.739,5453
-42.622,52.526,-21.588,-23.614,5454
-36.826,61.112,-17.247,-19.395,5455
-47.828,49.542,-25.292,-26.5,5456
-44.166,45.757,-24.644,-24.815,5457
-47.448,41.896,-28.816,-25.149,5458
-33.283,52.725,-11.17,-8.4147,5459
-28.32,57.039,-1.659,0.87386,5460
-27.867,51.25,1.2817,6.0619,5461
-20.841,62.226,3.5518,7.9764,5462
-19.45,59.106,0.82469,6.8553,5463
-28.656,65.61,-0.74192,0.74251,5464
-37.102,51.995,-17.412,-18.251,5465
-34.413,69.446,-9.0026,-10.824,5466
-34.593,58.075,-9.4692,-12.529,5467
-37.95,65.352,-17.546,-17.347,5468
-42.728,59.469,-23.777,-21.21,5469
-41.957,68.052,-11.001,-7.6576,5470
-50.056,44.399,-24.843,-16.913,5471
-41.039,63.202,-10.608,-1.7441,5472
-48.718,46.366,-20.239,-12.795,5473
-62.493,43.056,-24.048,-11.582,5474
-47.157,49.174,-12.829,-1.2949,5475
-42.007,50.748,-7.1215,-0.67234,5476
-34.77,50.051,-2.8371,3.4816,5477
-38.174,52.198,10.44,22.767,5478
-17.499,63.275,27.168,41.938,5479
232.8,-73.98,55.822,54.647,5480
382.5,-162.4,109.88,98.166,5481
472.55,-230.83,151.9,135.15,5482
511.83,-263.79,177.46,155.09,5483
488.67,-287.03,170.04,149.75,5484
478.22,-255.18,174.54,160.94,5485
416.65,-248.45,160.49,149.2,5486
379.47,-227.11,150.12,132.84,5487
333.54,-202.04,132.85,117.83,5488
304.15,-172.44,124.49,109.94,5489
260.59,-151.8,101,89.328,5490
235.55,-128.75,91.384,86.934,5491
187.56,-118.36,68.782,67.568,5492
162.27,-102.62,55.258,59.082,5493
135.11,-85.659,40.251,47.547,5494
93.364,-93.303,12.456,22.601,5495
71.115,-70.964,9.5182,20.601,5496
61.937,-66.202,15.07,21.606,5497
48.894,-39.972,13.9,14.148,5498
26.965,-53.921,-6.1649,-4.8942,5499
30.787,-33.265,13.177,13.687,5500
16.337,-34.572,10.179,5.5111,5501
14.569,-23.001,17.672,8.1509,5502
13.663,-15.589,14.061,2.9968,5503
-2.7519,-8.2615,-2.0148,-12.237,5504
-28.289,-24.616,-21.167,-25.584,5505
-33.585,-19.343,-21.947,-27.612,5506
-49.674,-27.45,-37.547,-43.377,5507
-53.81,-21.642,-35.251,-36.656,5508
-46.525,-11.925,-24.103,-24.315,5509
-44.311,-5.3854,-20.792,-19.981,5510
-42.849,2.7273,-25.707,-25.062,5511
-49.484,-3.2772,-29.707,-28.956,5512
-39.32,14.311,-17.951,-17.955,5513
-45.145,-0.26979,-31.833,-32.722,5514
-43.8,11.056,-27.865,-32.022,5515
-51.037,1.9867,-35.681,-34.867,5516
-49.877,8.8197,-32.656,-28.051,5517
-61.199,-4.6816,-35.277,-28.401,5518
-47.248,15.067,-15.883,-9.9283,5519
-50.921,4.1219,-13.067,-11.613,5520
-47.092,6.9685,-5.1608,-6.8915,5521
-43.706,9.0166,-8.2564,-9.4395,5522
-39.715,8.8489,2.542,1.5469,5523
-35.465,8.1616,9.7182,11.591,5524
-36.748,3.7924,9.0401,10.562,5525
-28.962,13.576,9.0681,9.6915,5526
-29.207,9.0882,-1.2866,2.2782,5527
-28.164,12.195,6.4538,5.812,5528
-28.481,6.5999,8.6092,4.2939,5529
-20.728,21.143,15.66,10.045,5530
-38.589,3.6539,-3.9054,-6.7832,5531
-38.896,13.639,-4.4515,-7.7131,5532
-36.904,3.9179,-2.5105,-10.093,5533
-31.138,4.4663,6.0129,-5.983,5534
-45.679,-8.8134,-6.8653,-20.993,5535
-44.452,1.2698,-10.625,-23.711,5536
-46.181,-1.8809,-17.098,-27.454,5537
-47.947,-1.8985,-16.496,-27.044,5538
-48.882,-3.4606,-19.683,-25.139,5539
-40.001,4.0764,-12.241,-15.321,5540
-35.021,7.5522,-1.0787,-7.7369,5541
-23.399,1.1371,8.0278,5.8696,5542
-22.945,8.2806,3.4215,8.5936,5543
-30.972,0.58009,2.9189,7.5012,5544
-34.478,3.5346,7.6187,11.87,5545
-49.816,-7.5891,-17.568,-7.869,5546
-39.585,6.0084,-7.7054,-2.8897,5547
-54.537,-10.082,-11.882,-9.284,5548
-46.47,3.4634,-5.3749,-6.174,5549
-51.485,-8.8061,-18.821,-22.779,5550
-43.276,3.1494,-18.674,-19.187,5551
-37.691,3.7526,-18.253,-17.225,5552
-29.454,10.472,-6.1445,-2.9392,5553
-25.676,12.413,2.5741,8.6583,5554
-28.997,10.827,0.72436,4.3573,5555
-22.1,11.868,4.7881,7.8462,5556
-10.212,12.539,12.654,19.51,5557
-12.46,19.057,8.0037,11.267,5558
-17.572,10.014,2.8704,5.1875,5559
-23.809,6.3677,0.16881,6.0405,5560
-36.842,-7.963,-18.524,-11.979,5561
-28.761,3.639,-11.798,-13.965,5562
-31.299,-10.408,-12.163,-20.014,5563
-23.837,0.35041,-9.8572,-15.008,5564
-29.682,-5.3964,-20.929,-24.595,5565
-27.811,1.7346,-20.17,-27.608,5566
-35.434,-9.382,-24.355,-35.167,5567
-24.513,0.51804,-13.492,-20.152,5568
-25.979,-5.6701,-15.39,-19.991,5569
-20.713,-0.79499,-4.8745,-11.064,5570
-24.386,-6.182,-9.7598,-11.578,5571
-22.161,-7.5028,-9.7377,-6.7107,5572
-19.304,-3.974,-7.854,0.27643,5573
-17.554,-5.4282,-2.4773,2.4425,5574
-16.264,1.5009,1.3719,4.6607,5575
-31.511,-22.011,-17.945,-8.1535,5576
-26.771,-10.011,-14.706,-9.952,5577
-32.924,-13.027,-26.36,-20.166,5578
-22.733,-0.80331,-19.395,-13.576,5579
-22.038,-13.489,-16.641,-15.97,5580
-20.217,-5.209,-12.107,-13.72,5581
-31.768,-19.064,-25.225,-27.971,5582
-24.02,-12.483,-23.007,-25.834,5583
-25.389,-14.82,-30.434,-30.579,5584
-27.656,-11.701,-28.496,-27.154,5585
-25.814,-9.6375,-22.571,-23.921,5586
-13.51,-7.0483,-11.561,-12.026,5587
-18.981,-14.529,-17.598,-16.146,5588
-18.944,-19,-15.208,-10.712,5589
-17.632,-14.268,-12.507,-5.7656,5590
-25.779,-21.903,-22.955,-16.046,5591
-24.665,-15.845,-16.001,-13.302,5592
-21.503,-20.94,-8.3792,-6.192,5593
-12.633,-13.058,0.90858,1.2375,5594
-19.812,-25.089,-6.7734,-4.5923,5595
-10.557,-11.041,4.0289,11.654,5596
-19.444,-26.964,-1.3149,3.1053,5597
-9.2909,-12.304,5.4277,6.9615,5598
-13.294,-20.029,-1.2946,-1.3173,5599
4.109,-9.5099,14.028,12.336,5600
0.89738,-13.748,8.1323,6.9714,5601
-12.606,-24.578,-1.972,-7.3319,5602
-7.8683,-18.282,3.1595,-6.3448,5603
-2.7869,-10.153,1.1346,-4.2619,5604
-6.4977,-14.066,-7.0456,-12.208,5605
-13.599,-20.428,-12.426,-19.581,5606
-13.812,-7.1125,-17.855,-21.721,5607
-27.932,-20.876,-30.593,-35.855,5608
-32.94,-24.985,-30.315,-33.432,5609
-34.528,-33.628,-32.808,-36.023,5610
-28.187,-19.941,-21.85,-29.213,5611
-30.088,-28.978,-23.225,-25.941,5612
-23.21,-16.907,-22.349,-23.072,5613
-28.454,-29.049,-28.899,-30.531,5614
-16.101,-16.779,-16.864,-17.804,5615
-16.956,-17.458,-17.42,-13.574,5616
-8.4426,-12.505,-1.7001,3.3518,5617
-9.5521,-18.891,1.7505,4.5053,5618
-9.3169,-20.478,7.0936,6.6046,5619
-15.866,-24.018,0.68857,3.4423,5620
-16.335,-23.34,-6.3517,3.4884,5621
-5.0298,-8.4581,-0.54115,6.5734,5622
-14.126,-26.065,-8.5339,-5.4424,5623
-18.269,-24.785,-14.487,-9.8932,5624
-12.162,-24.448,-8.7288,-4.5085,5625
-3.9922,-17.609,4.1261,6.4411,5626
-22.624,-32.876,-15.062,-12.153,5627
-16.422,-15.71,-8.4896,-4.3444,5628
-16.838,-27.832,-10.064,-1.9914,5629
-9.3873,-15.635,-8.7222,-1.4432,5630
-16.759,-19.63,-20.511,-13.865,5631
-4.9698,-12.672,-3.3853,3.9916,5632
-7.5818,-14.484,-8.2275,-0.56735,5633
-9.5711,-8.43,-14.603,-12.407,5634
-4.7302,-5.1577,-8.7206,-11.589,5635
-3.9425,-7.2698,-5.2481,-6.7362,5636
-3.2894,0.49546,-5.4924,-4.0433,5637
0.98343,4.7181,-5.2162,-6.1808,5638
8.3607,12.996,-6.9622,-10.91,5639
0.039875,3.815,-14.962,-14.597,5640
8.3104,31.027,-1.8828,-1.2158,5641
4.389,28.792,-14.591,-12.444,5642
15.106,41.03,-8.0569,-7.1358,5643
9.6295,32.731,-11.194,-11.301,5644
7.6882,38.293,-12.792,-9.1969,5645
3.2196,28.396,-17.872,-15.417,5646
10.063,31.882,-5.4615,-8.8375,5647
4.8624,22.19,-8.6814,-9.8886,5648
18.477,34.125,7.3051,6.4755,5649
31.19,40.067,27.469,25.178,5650
42.395,47.167,45.469,38.363,5651
40.497,51.676,41.754,34.662,5652
22.889,29.498,27.641,26.828,5653
30.603,45.546,28.328,23.592,5654
41.352,61.205,19.311,15.535,5655
45.669,69.461,22.129,22.995,5656
45.525,63.673,25.151,26.959,5657
43.366,64.758,29.684,28.731,5658
43.146,58.991,30.354,26.956,5659
62.805,82.784,47.767,42.546,5660
44.414,58.455,34.859,31.015,5661
47.767,68.909,42.057,33.661,5662
39.063,64.291,33.464,26.16,5663
39.756,62.381,34.599,32.658,5664
37.869,59.179,31.931,29.548,5665
40.553,64.027,28.09,28.701,5666
